ID_UC;Código UC;Informações Gerais;Nome da UC;Esfera Administrativa;Categoria de Manejo;Categoria IUCN;UF;Ano do ato legal mais recente;Ato Legal de Criação;Outros atos legais;Municípios Abrangidos;Plano de Manejo;Conselho Gestor;Órgão Gestor;Fonte da Área: (1 = SHP, 0 = Ato legal);Área soma biomas;Área soma Biomas Continental;Área Ato Legal de Criação;Bioma Área (ha);Amazônia;Caatinga;Cerrado;Mata Atlântica;Pampa;Pantanal;Área Marinha;Bioma declarado;% Além da linha de costa;Grupo;PI;US;Recortes (ha);Lei da Mata Atlântica;Mar Territorial;Município Costeiro;Município Costeiro + Área Marinha;Amazônia Legal;Programa/Projeto;Sítios do Patrimônio Mundial;Sítios Ramsar;Mosaico;Reserva da Biosfera;Sobreposição com TI ou TQ;Biomas Abrangidos;Região;Presente na versão anterior;Diferença Área;Razão Diferença Área;Qualidade dos dados georreferenciados;Data da última certificação dos dados pelo Órgão Gestor
2981;0000.33.2981;;RESERVA EXTRATIVISTA MARINHA DE ITAIPU;Estadual;Reserva Extrativista;Category VI;RJ;2013;Decreto 44417 de 30/09/2013;Sem informação.;NITERÓI (RJ);Não;Não;INSTITUTO ESTADUAL DO AMBIENTE DO RIO DE JANEIRO - RJ;1;3942,286764;156;3.943;;0;0;0;156;0;0;3.786;Área Marinha;0,960477034;Uso Sustentável;0;1;;;1;1;1;;;;;;RB - Mt Atlântica;;;;1;3,47E-06;;Polígono corresponde ao memorial descritivo;terça-feira, 18 de dezembro de 2018
2997;0000.32.2997;;RESERVA PARTICULAR DO PATRIMONIO NATURAL PALMARES;Estadual;Reserva Particular do Patrimônio Natural;Category IV;ES;2013;Portaria 13-S de 29/08/2013;Sem informação.;SANTA MARIA DE JETIBÁ (ES);Não;Não;INSTITUTO ESTADUAL DE MEIO AMBIENTE E RECURSOS HÍDRICOS DO ESPÍRITO SANTO - ES;1;17,00152015;17;17;;0;0;0;17;0;0;0;Mata Atlântica;0;Uso Sustentável;0;1;;;0;0;0;;;;;;RB - Mt Atlântica;;;;1;0;;Polígono corresponde ao memorial descritivo;terça-feira, 22 de dezembro de 2015
2998;0000.33.2998;;RESERVA PARTICULAR DO PATRIMÔNIO NATURAL RILDO DE OLIVEIRA GOMES II;Estadual;Reserva Particular do Patrimônio Natural;Category IV;RJ;2013;Portaria 415 de 25/02/2013;Reconhecimento de RPPN: Portaria 502 de 29/11/2013;TERESÓPOLIS (RJ);Não;Não;INSTITUTO ESTADUAL DO AMBIENTE DO RIO DE JANEIRO - RJ;1;23,81008333;24;24;;0;0;0;24;0;0;0;Mata Atlântica;0;Uso Sustentável;0;1;;;0;0;0;;;;;;RB - Mt Atlântica;;;;1;0;;Polígono corresponde ao memorial descritivo;segunda-feira, 24 de fevereiro de 2014
2999;0000.33.2999;;RESERVA PARTICULAR DO PATRIMÔNIO NATURAL SÍTIO PICADA;Estadual;Reserva Particular do Patrimônio Natural;Category IV;RJ;2014;Portaria 464 de 13/06/2013;Reconhecimento de RPPN: Portaria 510 de 30/01/2014;ENGENHEIRO PAULO DE FRONTIN (RJ);Não;Não;INSTITUTO ESTADUAL DO AMBIENTE DO RIO DE JANEIRO - RJ;1;24,93798523;25;23;;0;0;0;25;0;0;0;Mata Atlântica;0;Uso Sustentável;0;1;;;0;0;0;;;;;;RB - Mt Atlântica;;;;1;0;;Polígono corresponde ao memorial descritivo;terça-feira, 11 de março de 2014
3000;0410.33.3000;;ÁREA DE PROTEÇÃO AMBIENTAL - APA DA PERDIÇÃO;Municipal;Área de Proteção Ambiental;Category V;RJ;2013;Decreto 1.360 de 05/06/2013;Sem informação.;PORCIÚNCULA (RJ);Não;Não;PREFEITURA MUNICIPAL DE PORCIÚNCULA - RJ;1;6131,246761;6.131;6.141;;0;0;0;6.131;0;0;0;Mata Atlântica;0;Uso Sustentável;0;1;;;0;0;0;;;;;;RB - Mt Atlântica;;;;1;0;;Polígono corresponde ao memorial descritivo;segunda-feira, 5 de novembro de 2018
3002;0015.33.3002;;ÁREA DE PROTEÇÃO AMBIENTAL DA SERRA DA BOLÍVIA;Municipal;Área de Proteção Ambiental;Category V;RJ;2013;Decreto 524 de 30/07/2013;Sem informação.;APERIBÉ (RJ);Não;Não;SECRETARIA MUNICIPAL DO AMBIENTE DE APERIBÉ - RJ;1;1664,230282;1664,230282;1667;;0;0;0;1664,230282;0;0;0;Mata Atlântica;0;Uso Sustentável;0;1;;;0;0;0;;;;;;RB - Mt Atlântica;;;;1;0;;Polígono corresponde ao memorial descritivo;quinta-feira, 8 de maio de 2014
3026;5800.31.3026;;AREA DE PROTECAO AMBIENTAL CORREGO DA MATA;Municipal;Área de Proteção Ambiental;Category V;MG;2014;Lei complementar 1.172/2002   de 11/09/2002;Retificação: Lei ordinária 1496/2014 de 17/07/2014;SANTA MARIA DE ITABIRA (MG);Sim;Sim;PREFEITURA MUNICIPAL DE SANTA MARIA DO ITABIRA - MG;0;19866;19.866;19.866;;0;0;0;19.866;0;0;0;Mata Atlântica;0;Uso Sustentável;0;1;;;0;0;0;;;;;Serra do Cipó;RB - Mt Atlântica, RB - Serra do Espinhaço;;;;1;0;;Polígono é uma representação esquemática da localização da UC;segunda-feira, 22 de setembro de 2014
3027;0520.33.3027;;PARQUE NATURAL MUNICIPAL DA MATA ATLÂNTICA ALDEENSE;Municipal;Parque;Category II;RJ;2023;Decreto Nº116 de 13 de setembro de 2013 de 13/09/2013;Revisão dos limites: Lei ordinária 3.092 de 09/01/2023;SÃO PEDRO DA ALDEIA (RJ);Não;Sim;SECRETARIA MUNICIPAL DE MEIO AMBIENTE E PESCA DE SÃO PEDRO DA ALDEIA - RJ;1;221,2895511;221;269;;0;0;0;221;0;0;0;Mata Atlântica;0;Proteção Integral;1;0;;;0;1;1;;;;;;RB - Mt Atlântica;;;;1;-46,84390459;;Polígono corresponde ao memorial descritivo;quinta-feira, 7 de dezembro de 2023
3028;6100.31.3028;;PARQUE NATURAL MUNICIPAL ELCI ROLLA GUERRA;Municipal;Parque;Category II;MG;2014;Lei ordinária 183/88 de 28/11/1988;Alteração de nome: Lei complementar 455/2011 de 19/05/2011 - Revisão dos limites: Lei complementar  541/2014 de 16/09/2014;SÃO DOMINGOS DO PRATA (MG);Sim;Sim;PREFEITURA MUNICIPAL DE SÃO DOMINGOS DO PRATA - MG;1;49,31558878;49;55;;0;0;0;49;0;0;0;Mata Atlântica;0;Proteção Integral;1;0;;;0;0;0;;;;;;RB - Mt Atlântica;;;;1;0;;Polígono corresponde ao memorial descritivo;sexta-feira, 28 de dezembro de 2018
3029;0540.42.3029;;PARQUE NATURAL MUNICIPAL DO MORRO DA CRUZ;Municipal;Parque;Category II;SC;2013;Lei ordinária 9321 de 28/08/2013;Sem informação.;FLORIANÓPOLIS (SC);Sim;Sim;PREFEITURA MUNICIPAL DE FLORIANÓPOLIS - SC;1;130,456933;130;130;;0;0;0;130;0;0;0;Mata Atlântica;0;Proteção Integral;1;0;;;0;1;1;;;;;;RB - Mt Atlântica;;;;1;0;;Polígono corresponde ao memorial descritivo;terça-feira, 22 de julho de 2014
3030;0000.52.3030;;PARQUE ESTADUAL DO JOÃO LEITE;Estadual;Parque;Category II;GO;2014;Lei ordinária 18.462 de 09/05/2014;Sem informação.;GOIANÁPOLIS (GO) - GOIÂNIA (GO) - NERÓPOLIS (GO) - TEREZÓPOLIS DE GOIÁS (GO);Não;Sim;SECRETARIA ESTADUAL DO MEIO AMBIENTE E DOS RECURSOS HÍDRICOS DE GOIÁS - GO;1;2838,382799;2.838;2.832;;0;0;2.838;0;0;0;0;Cerrado;0;Proteção Integral;1;0;;;0;0;0;;;;;;;;;;1;0;;Polígono corresponde ao memorial descritivo;terça-feira, 31 de março de 2020
3033;2530.29.3033;;PARQUE NATURAL MUNICIPAL MARINHO DO RECIFE DE FORA;Municipal;Parque;Category II;BA;2023;Lei ordinária 260 de 16/12/1997;Alteração de nome: Lei complementar 1670 de 23/07/2021 - Regulamentação: Lei complementar Lei 1925 de 11/08/2023;PORTO SEGURO (BA);Sim;Sim;SECRETARIA MUNICIPAL DE MEIO AMBIENTE DE PORTO SEGURO - BA;1;1970,053595;0;1.750;;0;0;0;0;0;0;1.970;Área Marinha;1;Proteção Integral;1;0;;;1;1;1;;;;;Extremo Sul da Bahia;;;;;1;0;;Polígono é uma estimativa dos limites da UC;terça-feira, 5 de setembro de 2023
3034;0535.23.3034;;ÁREA DE PROTEÇÃO AMBIENTAL DA PRAIA DE PONTA GROSSA;Municipal;Área de Proteção Ambiental;Category V;CE;2014;Lei ordinária 262 de 08/04/1998;Revisão dos limites: Lei ordinária 633 de 25/02/2014;ICAPUÍ (CE);Não;Não;SECRETARIA DE DESENVOLVIMENTO E MEIO AMBIENTE DE ICAPUÍ - CE;1;16055,42696;833;559;;0;833;0;0;0;0;15.223;Área Marinha;0,94814799;Uso Sustentável;0;1;;;1;1;1;;;;;;RB - Mt Atlântica;;;;1;-1,01E-07;;Polígono corresponde ao memorial descritivo;quarta-feira, 21 de janeiro de 2015
3035;0220.33.3035;;ÁREA DE PROTEÇÃO AMBIENTAL RAPOSO;Municipal;Área de Proteção Ambiental;Category V;RJ;2014;Decreto 3362 de 29/01/2014;Sem informação.;ITAPERUNA (RJ);Não;Sim;SECRETARIA MUNICIPAL DO AMBIENTE DE ITAPERUNA - RJ;1;6160,890935;6.161;6.170;;0;0;0;6.161;0;0;0;Mata Atlântica;0;Uso Sustentável;0;1;;;0;0;0;;;;;;RB - Mt Atlântica;;;;1;0;;Polígono corresponde ao memorial descritivo;terça-feira, 11 de julho de 2017
3038;0000.31.3038;;REFÚGIO DE VIDA SILVESTRE ESTADUAL MACAÚBAS;Estadual;Refúgio de Vida Silvestre;Category III;MG;2013;Decreto 46316 de 23/09/2013;Sem informação.;LAGOA SANTA (MG) - SANTA LUZIA (MG);Não;Não;INSTITUTO ESTADUAL DE FLORESTAS DE MINAS GERAIS - MG;1;2283,708346;2.284;2.282;;0;0;2.284;0;0;0;0;Cerrado;0;Proteção Integral;1;0;;;0;0;0;;;;;;RB - Serra do Espinhaço;;;;1;-2,24E-06;;Polígono corresponde ao memorial descritivo;quarta-feira, 25 de junho de 2014
3039;0000.31.3039;;MONUMENTO NATURAL ESTADUAL PICO DO IBITURUNA;Estadual;Monumento Natural;Category III;MG;2014;Outros Constituição Estadual de Minas Gerais de 21/09/1989;Regulamentação: Lei ordinária 21158 de 17/01/2014;GOVERNADOR VALADARES (MG);Não;Sim;INSTITUTO ESTADUAL DE FLORESTAS DE MINAS GERAIS - MG;1;1074,59164;1074,59164;1076,21;;0;0;0;1074,59164;0;0;0;Mata Atlântica;0;Proteção Integral;1;0;;;0;0;0;;;;;;RB - Mt Atlântica;;;;1;0;;Polígono corresponde ao memorial descritivo;quarta-feira, 25 de junho de 2014
3041;0000.31.3041;;REFÚGIO DE VIDA SILVESTRE ESTADUAL SERRA DAS AROEIRAS;Estadual;Refúgio de Vida Silvestre;Category III;MG;2013;Decreto 46317 de 23/09/2013;Sem informação.;PEDRO LEOPOLDO (MG) - SÃO JOSÉ DA LAPA (MG);Não;Não;INSTITUTO ESTADUAL DE FLORESTAS DE MINAS GERAIS - MG;1;1035,979156;1.036;1.035;;0;0;1.036;0;0;0;0;Cerrado;0;Proteção Integral;1;0;;;0;0;0;;;;;;RB - Serra do Espinhaço;;;;1;0;;Polígono corresponde ao memorial descritivo;quarta-feira, 25 de junho de 2014
3042;0220.33.3042;;REFÚGIO DA VIDA SILVESTRE DO SAGUI DA SERRA ESCURO;Municipal;Refúgio de Vida Silvestre;Category III;RJ;2014;Decreto 3361 de 29/01/2014;Sem informação.;ITAPERUNA (RJ);Não;Não;SECRETARIA MUNICIPAL DO AMBIENTE DE ITAPERUNA - RJ;1;491,5613518;492;492;;0;0;0;492;0;0;0;Mata Atlântica;0;Proteção Integral;1;0;;;0;0;0;;;;;;RB - Mt Atlântica;;;;1;-4,55E-13;;Polígono corresponde ao memorial descritivo;terça-feira, 12 de setembro de 2017
3044;0220.33.3044;;PARQUE NATURAL MUNICIPAL DE ITAPERUNA;Municipal;Parque;Category II;RJ;2014;Decreto 3403 de 20/03/2014;Sem informação.;ITAPERUNA (RJ);Não;Não;SECRETARIA MUNICIPAL DO AMBIENTE DE ITAPERUNA - RJ;1;13,55479213;14;14;;0;0;0;14;0;0;0;Mata Atlântica;0;Proteção Integral;1;0;;;0;0;0;;;;;;RB - Mt Atlântica;;;;1;0;;Polígono corresponde ao memorial descritivo;terça-feira, 11 de julho de 2017
3045;0000.50.3045;;RESERVA PARTICULAR DO PATRIMÔNIO NATURAL PIONEIRA DO RIO PIQUIRI;Estadual;Reserva Particular do Patrimônio Natural;Category IV;MS;2013;Resolução 013 de 30/07/2013;Sem informação.;CORUMBÁ (MS);Não;Não;INSTITUTO DE MEIO AMBIENTE DO MATO GROSSO DO SUL - MS;1;195,8969259;196;196;;0;0;0;0;0;196;0;Pantanal;0;Uso Sustentável;0;1;;;0;0;0;;;;;;RB - Pantanal;;;;1;0;;Polígono corresponde ao memorial descritivo;quinta-feira, 23 de janeiro de 2020
3046;0000.50.3046;;RESERVA PARTICULAR DO PATRIMÔNIO NATURAL SANTA ANGÉLICA;Estadual;Reserva Particular do Patrimônio Natural;Category IV;MS;2013;Resolução 012 de 22/07/2013;Sem informação.;RIO BRILHANTE (MS);Não;Não;INSTITUTO DE MEIO AMBIENTE DO MATO GROSSO DO SUL - MS;1;2087,842271;2.088;2.089;;0;0;223;1.865;0;0;0;Mata Atlântica;0;Uso Sustentável;0;1;;;0;0;0;;;;;;RB - Mt Atlântica;;;;1;0;;Polígono corresponde ao memorial descritivo;quinta-feira, 23 de janeiro de 2020
3047;0000.41.3047;;ESTAÇÃO ECOLÓGICA DO CAIUÁ;Estadual;Estação Ecológica;Category Ia;PR;2008;Decreto 4263 de 21/11/1994;Ampliação: Decreto 3932 de 04/12/2008;DIAMANTE DO NORTE (PR);Sim;Não;INSTITUTO AMBIENTAL DO PARANÁ - PR;1;1449,476724;1.449;1.427;;0;0;0;1.449;0;0;0;Mata Atlântica;0;Proteção Integral;1;0;;;0;0;0;;;;;;RB - Mt Atlântica;;;;1;0;;Polígono corresponde ao memorial descritivo;quarta-feira, 9 de maio de 2018
3054;0000.33.3054;;RESERVA PARTICULAR DO PATRIMÔNIO NATURAL RESERVA ECOLÓGICA DE GUAPIAÇU 2;Estadual;Reserva Particular do Patrimônio Natural;Category IV;RJ;2014;Portaria 304 de 02/02/2012;Reconhecimento de RPPN: Portaria 538 de 24/06/2014;CACHOEIRAS DE MACACU (RJ);Não;Não;INSTITUTO ESTADUAL DO AMBIENTE DO RIO DE JANEIRO - RJ;1;34,41686727;34;35;;0;0;0;34;0;0;0;Mata Atlântica;0;Uso Sustentável;0;1;;;0;0;0;;;;;;RB - Mt Atlântica;;;;1;0;;Polígono corresponde ao memorial descritivo;segunda-feira, 14 de julho de 2014
3056;0000.33.3056;;RESERVA PARTICULAR DO PATRIMÔNIO NATURAL CANTO DOS PÁSSAROS;Estadual;Reserva Particular do Patrimônio Natural;Category IV;RJ;2014;Portaria 465 de 13/06/2013;Reconhecimento de RPPN: Portaria 517 de 14/03/2014;TERESÓPOLIS (RJ);Não;Não;INSTITUTO ESTADUAL DO AMBIENTE DO RIO DE JANEIRO - RJ;1;28,05357067;28;28;;0;0;0;28;0;0;0;Mata Atlântica;0;Uso Sustentável;0;1;;;0;0;0;;;;;;RB - Mt Atlântica;;;;1;0;;Polígono corresponde ao memorial descritivo;sexta-feira, 25 de julho de 2014
3057;0000.33.3057;;RESERVA PARTICULAR DO PATRIMÔNIO NATURAL CANTO DOS PÁSSAROS II;Estadual;Reserva Particular do Patrimônio Natural;Category IV;RJ;2014;Portaria 406 de 28/01/2013;Reconhecimento de RPPN: Portaria 518 de 14/03/2014;TERESÓPOLIS (RJ);Não;Não;INSTITUTO ESTADUAL DO AMBIENTE DO RIO DE JANEIRO - RJ;1;3,072331051;3;3;;0;0;0;3;0;0;0;Mata Atlântica;0;Uso Sustentável;0;1;;;0;0;0;;;;;;RB - Mt Atlântica;;;;1;0;;Polígono corresponde ao memorial descritivo;segunda-feira, 14 de julho de 2014
3058;0000.33.3058;;RESERVA PARTICULAR DO PATRIMÔNIO NATURAL BICHO PREGUIÇA;Estadual;Reserva Particular do Patrimônio Natural;Category IV;RJ;2014;Portaria 428 de 20/03/2013;Reconhecimento de RPPN: Portaria 532 de 21/05/2014;RIO DE JANEIRO (RJ);Não;Não;INSTITUTO ESTADUAL DO AMBIENTE DO RIO DE JANEIRO - RJ;1;1,731776137;2;2;;0;0;0;2;0;0;0;Mata Atlântica;0;Uso Sustentável;0;1;;;0;1;1;;;;;;RB - Mt Atlântica;;;;1;0;;Polígono corresponde ao memorial descritivo;segunda-feira, 4 de agosto de 2014
3060;0100.33.3060;;ÁREA DE PROTEÇÃO AMBIENTAL WALDEIR GONÇALVES - SERRA DO ITAÓCA;Municipal;Área de Proteção Ambiental;Category V;RJ;2013;Lei ordinária 8424 de 27/09/2013;Sem informação.;CAMPOS DOS GOYTACAZES (RJ);Não;Sim;PREFEITURA MUNICIPAL DE CAMPOS DOS GOYTACAZES - RJ;1;617,0058169;617;617;;0;0;0;617;0;0;0;Mata Atlântica;0;Uso Sustentável;0;1;;;0;1;1;;;;;;RB - Mt Atlântica;;;;1;0;;Polígono corresponde ao memorial descritivo;segunda-feira, 21 de julho de 2014
3061;5960.31.3061;;RESERVA BIOLOGICA DA SERRA DE SANTA RITA MITZI BRANDAO;Municipal;Reserva Biológica;Category Ia;MG;1980;Lei ordinária 1.096 de 15/10/1980;Sem informação.;SANTA RITA DO SAPUCAÍ (MG);Sim;Não;DIVISÃO DE MEIO AMBIENTE E DESENVOLVIMENTO SUSTENTÁVEL DA PREFEITURA DE SANTA RITA DO SAPUCAÍ - MG;0;315;315;315;;0;0;0;315;0;0;0;Mata Atlântica;0;Proteção Integral;1;0;;;0;0;0;;;;;;RB - Mt Atlântica;;;;1;0;;Polígono é uma representação esquemática da localização da UC;quinta-feira, 13 de julho de 2023
3062;0134.52.3062;;ÁREA DE PROTEÇÃO AMBIENTAL DOS BURITIS;Municipal;Área de Proteção Ambiental;Category V;GO;2022;Decreto Decreto Municipal nº 356 de 22/12/2022;Sem informação.;ACREÚNA (GO);Não;Sim;SECRETARIA MUNICIPAL DE MEIO AMBIENTE DE ACREÚNA - GO;1;184,7938832;185;185;;0;0;185;0;0;0;0;Cerrado;0;Uso Sustentável;0;1;;;0;0;0;;;;;;;;;;1;0;;Polígono corresponde ao memorial descritivo;quinta-feira, 22 de dezembro de 2022
3063;5407.42.3063;;PARQUE NATURAL MUNICIPAL DO MANGUEZAL DO ITACORUBI - FRITZ MÜLLER;Municipal;Parque;Category II;SC;2022;Decreto 24.171/2022 de 17/08/2022;Sem informação.;FLORIANÓPOLIS (SC);Não;Não;PREFEITURA MUNICIPAL DE FLORIANÓPOLIS - SC;1;211,6705742;210;216;;0;0;0;210;0;0;2;Mata Atlântica;0,009253681;Proteção Integral;1;0;;;1;1;1;;;;;;;;;;1;0;;Polígono corresponde ao memorial descritivo;terça-feira, 27 de dezembro de 2022
3065;0607.32.3065;;ÁREA DE RELEVANTE INTERESSE ECOLÓGICO MUNICIPAL AROEIRAS DO RIACHO;Municipal;Área de Relevante Interesse Ecológico;Category IV;ES;2018;Decreto 34.246 de 12/06/2018;Sem informação.;ARACRUZ (ES);Não;Não;PREFEITURA MUNICIPAL DE ARACRUZ - ES;1;151,1535229;151;151;;0;0;0;151;0;0;0;Mata Atlântica;0;Uso Sustentável;0;1;;;0;1;1;;;;;;;;;;1;0;;Polígono corresponde ao memorial descritivo;terça-feira, 3 de janeiro de 2023
3066;0000.00.3066;;RESERVA PARTICULAR DO PATRIMÔNIO NATURAL MATA DO GUIGO;Federal;Reserva Particular do Patrimônio Natural;Category IV;BA;2014;Portaria 70 de 25/06/2014;Sem informação.;CATU (BA);Não;Não;INSTITUTO CHICO MENDES DE CONSERVAÇÃO DA BIODIVERSIDADE;1;36,49945065;36;36;;0;0;0;36;0;0;0;Mata Atlântica;0;Uso Sustentável;0;1;;;0;1;1;;;;;;RB - Mt Atlântica;;;;1;0;;Polígono corresponde ao memorial descritivo;sexta-feira, 1 de agosto de 2014
3067;0000.00.3067;;RESERVA PARTICULAR DO PATRIMÔNIO NATURAL GUANANDI;Federal;Reserva Particular do Patrimônio Natural;Category IV;BA;2012;Portaria 76 de 25/06/2012;Sem informação.;ILHÉUS (BA);Não;Não;INSTITUTO CHICO MENDES DE CONSERVAÇÃO DA BIODIVERSIDADE;1;14,71072181;15;15;;0;0;0;15;0;0;0;Mata Atlântica;0;Uso Sustentável;0;1;;;0;1;1;;;;;;RB - Mt Atlântica;;;;1;0;;Polígono corresponde ao memorial descritivo;sexta-feira, 1 de agosto de 2014
3068;0000.00.3068;;RESERVA PARTICULAR DO PATRIMÔNIO NATURAL RIO DA BARRA;Federal;Reserva Particular do Patrimônio Natural;Category IV;BA;2011;Portaria 81 de 14/10/2011;Sem informação.: Sem informação. - Sem informação.: Sem informação.;PORTO SEGURO (BA);Não;Não;INSTITUTO CHICO MENDES DE CONSERVAÇÃO DA BIODIVERSIDADE;1;144,2265821;144;146;;0;0;0;144;0;0;0;Mata Atlântica;0;Uso Sustentável;0;1;;;0;1;1;;;;;;RB - Mt Atlântica;;;;1;1,95E-08;;Polígono corresponde ao memorial descritivo;sexta-feira, 1 de agosto de 2014
3069;0000.00.3069;;RESERVA PARTICULAR DO PATRIMÔNIO NATURAL VOLTA DO RIO;Federal;Reserva Particular do Patrimônio Natural;Category IV;BA;2014;Portaria 37 de 27/03/2014;Sem informação.;RIO DE CONTAS (BA);Não;Não;INSTITUTO CHICO MENDES DE CONSERVAÇÃO DA BIODIVERSIDADE;1;102,4426631;102;103;;0;102;0;0;0;0;0;Caatinga;0;Uso Sustentável;0;1;;;0;0;0;;;;;;RB - Mt Atlântica;;;;1;0;;Polígono corresponde ao memorial descritivo;sexta-feira, 1 de agosto de 2014
3070;0000.00.3070;;RESERVA PARTICULAR DO PATRIMÔNIO NATURAL SERRA DAS ALMAS DE RIO DE CONTAS;Federal;Reserva Particular do Patrimônio Natural;Category IV;BA;2014;Portaria 72 de 25/06/2014;Sem informação.: Sem informação.;RIO DE CONTAS (BA);Não;Não;INSTITUTO CHICO MENDES DE CONSERVAÇÃO DA BIODIVERSIDADE;1;263,1463578;263;264;;0;263;0;0;0;0;0;Caatinga;0;Uso Sustentável;0;1;;;0;0;0;;;;;;RB - Mt Atlântica;;;;1;-3,98E-13;;Polígono corresponde ao memorial descritivo;sexta-feira, 1 de agosto de 2014
3071;0000.00.3071;;RESERVA PARTICULAR DO PATRIMÔNIO NATURAL NATURA MATER;Federal;Reserva Particular do Patrimônio Natural;Category IV;BA;2014;Portaria 24 de 06/03/2014;Sem informação.: Sem informação.;RIO DE CONTAS (BA);Não;Não;INSTITUTO CHICO MENDES DE CONSERVAÇÃO DA BIODIVERSIDADE;1;41,45393752;41;42;;0;41;0;0;0;0;0;Caatinga;0;Uso Sustentável;0;1;;;0;0;0;;;;;;RB - Mt Atlântica;;;;1;0;;Polígono corresponde ao memorial descritivo;sexta-feira, 1 de agosto de 2014
3072;0000.00.3072;;RESERVA PARTICULAR DO PATRIMÔNIO NATURAL BRUMADINHO;Federal;Reserva Particular do Patrimônio Natural;Category IV;BA;2014;Portaria 19 de 27/02/2014;Sem informação.;RIO DE CONTAS (BA);Não;Não;INSTITUTO CHICO MENDES DE CONSERVAÇÃO DA BIODIVERSIDADE;1;12,05793854;12;12;;0;12;0;0;0;0;0;Caatinga;0;Uso Sustentável;0;1;;;0;0;0;;;;;;RB - Mt Atlântica;;;;1;3,02E-14;;Polígono corresponde ao memorial descritivo;sexta-feira, 1 de agosto de 2014
3073;0000.00.3073;;RESERVA PARTICULAR DO PATRIMÔNIO NATURAL AVE NATURA;Federal;Reserva Particular do Patrimônio Natural;Category IV;BA;2014;Portaria 71 de 25/06/2014;Sem informação.;RIO DE CONTAS (BA);Não;Não;INSTITUTO CHICO MENDES DE CONSERVAÇÃO DA BIODIVERSIDADE;1;44,06608103;44;44;;0;44;0;0;0;0;0;Caatinga;0;Uso Sustentável;0;1;;;0;0;0;;;;;;RB - Mt Atlântica;;;;1;0;;Polígono corresponde ao memorial descritivo;sexta-feira, 1 de agosto de 2014
3074;0000.00.3074;;RESERVA PARTICULAR DO PATRIMÔNIO NATURAL NATURA CERRADA;Federal;Reserva Particular do Patrimônio Natural;Category IV;BA;2014;Portaria 22 de 06/03/2014;Sem informação.;RIO DE CONTAS (BA);Não;Não;INSTITUTO CHICO MENDES DE CONSERVAÇÃO DA BIODIVERSIDADE;1;90,92756576;91;91;;0;91;0;0;0;0;0;Caatinga;0;Uso Sustentável;0;1;;;0;0;0;;;;;;RB - Mt Atlântica;;;;1;0;;Polígono corresponde ao memorial descritivo;sexta-feira, 1 de agosto de 2014
3075;0000.00.3075;;RESERVA PARTICULAR DO PATRIMÔNIO NATURAL MARIA MARIA;Federal;Reserva Particular do Patrimônio Natural;Category IV;BA;2013;Portaria 255 de 05/12/2013;Sem informação.;SAÚDE (BA);Não;Não;INSTITUTO CHICO MENDES DE CONSERVAÇÃO DA BIODIVERSIDADE;1;4,117991259;4;4;;0;4;0;0;0;0;0;Caatinga;0;Uso Sustentável;0;1;;;0;0;0;;;;;;RB - Caatinga;;;;1;0;;Polígono corresponde ao memorial descritivo;sexta-feira, 1 de agosto de 2014
3076;0000.00.3076;;RESERVA PARTICULAR DO PATRIMÔNIO NATURAL CANTO DO SENHOR;Federal;Reserva Particular do Patrimônio Natural;Category IV;BA;2012;Portaria 114 de 24/10/2012;Sem informação.;URUÇUCA (BA);Não;Não;INSTITUTO CHICO MENDES DE CONSERVAÇÃO DA BIODIVERSIDADE;1;7,978787923;8;8;;0;0;0;8;0;0;0;Mata Atlântica;0;Uso Sustentável;0;1;;;0;1;1;;;;;;RB - Mt Atlântica;;;;1;0;;Polígono corresponde ao memorial descritivo;sexta-feira, 1 de agosto de 2014
3077;0000.00.3077;;RESERVA PARTICULAR DO PATRIMÔNIO NATURAL CENTRO DE PESQUISA ESPELIOLÓGICO - AURORA NATURA;Federal;Reserva Particular do Patrimônio Natural;Category IV;TO;2012;Portaria 199 de 11/10/2012;Sem informação.;AURORA DO TOCANTINS (TO);Não;Não;INSTITUTO CHICO MENDES DE CONSERVAÇÃO DA BIODIVERSIDADE;1;15,10143802;15;15;;0;0;15;0;0;0;0;Cerrado;0;Uso Sustentável;0;1;;;0;0;0;;;;;;;;;;1;0;;Polígono corresponde ao memorial descritivo;sexta-feira, 1 de agosto de 2014
3078;0000.00.3078;;RESERVA PARTICULAR DO PATRIMÔNIO NATURAL O BOSQUE;Federal;Reserva Particular do Patrimônio Natural;Category IV;RS;2013;Portaria 167 de 08/03/2013;Sem informação.: Sem informação.;GRAMADO (RS);Não;Não;INSTITUTO CHICO MENDES DE CONSERVAÇÃO DA BIODIVERSIDADE;1;6,787289126;7;7;;0;0;0;7;0;0;0;Mata Atlântica;0;Uso Sustentável;0;1;;;0;0;0;;;;;;RB - Mt Atlântica;;;;1;0;;Polígono corresponde ao memorial descritivo;quarta-feira, 9 de maio de 2018
